"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu038"	"Otu038"	574	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0.196947316592811	0.127095083008976	0.0838867528836071	0.0660851176315094	0.0856072766185126	0.814931650893796	0.639788768152737	1.8539976825029	0.468655513001411	0.10420590081607	0.755909414789801	0.395955841562188
"Otu039"	"Otu039"	552	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.381585425898572	1.80316149018985	0.272631946871723	0.00440567450876729	0.0642054574638844	0	0.0507768863613283	0.0267403511899456	0.0327554928441846	0.666666666666667	0.0325288887512005	0.382780428270276
"Otu040"	"Otu040"	552	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	0.664697193500739	1.35832869965843	0.153792380286613	0	0	0	0.0101553772722657	0.0623941527765398	0.31747631525902	0.524795982423101	0.207565290126708	0.382780428270276
"Otu041"	"Otu041"	465	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Parabacteroides"	0.553914327917282	0.127095083008976	2.49563089828731	0.00881134901753458	0.192616372391653	0.10515247108307	0.0101553772722657	0.0178269007932971	0.00755895988711953	0.569993722536095	0.0154899470243812	0.32175746144458
"Otu042"	"Otu042"	463	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.0492368291482029	0.190642624513464	0.0279622509612024	0.317208564631245	0.23542001070091	0.55205047318612	0.213262922717579	0.258490061502808	0.607236444265269	0.188323917137476	0.483286347160693	0.320370575834905
"Otu043"	"Otu043"	444	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.812407680945347	0.532210660100087	1.44005592450192	0.0484624195964402	0.0535045478865704	0	0.0710876409058596	0.0445672519832427	0.0251965329570651	0.529817953546767	0.0340778834536386	0.307888605347831
"Otu044"	"Otu044"	415	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.246184145741014	0.0953213122567321	2.43271583362461	0	0.214018191546281	0	0	0.00891345039664854	0	0.517263025737602	0.00154899470243812	0.28639187839787
"Otu045"	"Otu045"	407	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.960118168389956	0.619588529668758	0.852848654316673	0.0132170235263019	0.107009095773141	0.0262881177707676	0	0.0802210535698369	0.0655109856883693	0.463276836158192	0.0557638092877722	0.28084433595917
"Otu046"	"Otu046"	395	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	1.44017725258493	0.671220907141155	0.23068857042992	0.0352453960701383	0.0428036383092563	0.0262881177707676	0.060932263633594	0.0534807023798913	0.125982664785326	0.415568110483365	0.0975866662536014	0.273216465105958
"Otu047"	"Otu047"	369	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.726243229935992	0.278020494082135	1.38413142257952	0.0440567450876729	0.0749063670411985	0.10515247108307	0	0.0534807023798913	0.0377947994355977	0.431889516635279	0.0387248675609529	0.255880394985022
