"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu045"	"Otu045"	424	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0482658760256499	0.122880314573605	0.107077845593747	0.0232774674115456	1.11835398066051	0	0	0	0	0.3846049182261	0	0.207369440395958
"Otu046"	"Otu046"	379	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	0.558505136868234	0.0337920865077415	0.0107077845593747	1.02420856610801	0.105038771664247	0.0911339669313891	0.00447767877132495	0	0.00605730207765461	0.314759213736927	0.0318393598166053	0.184382733559614
"Otu047"	"Otu047"	376	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0.172378128663035	0.0337920865077415	0.032123353678124	0.679702048417132	0.525193858321233	0.0195287071995834	0	0.0567790079896175	0.00605730207765461	0.32201591030723	0.0222875518716237	0.183893654690755
"Otu048"	"Otu048"	365	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0.165483003516514	0.291840747112313	0.0856622764749973	0.31657355679702	0.135932528036084	0.0553313370654863	0.0537321452558993	0.133836233118384	0.296807801805076	0.216793810037826	0.11780563132144	0.171177604100437
"Otu049"	"Otu049"	359	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0827415017582569	0.00614401572868026	0.717421565478103	0.0139664804469274	0.0185362538231023	0.0032547845332639	0	0	1.62335695681144	0.0816378364159176	0.285492926355561	0.175579313920163
"Otu050"	"Otu050"	323	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0551610011721713	0.331776849348734	0.717421565478103	0.181564245810056	0.0926812691155118	0.0683504751985419	0.0223883938566247	0.0527233645617877	0.187776364407293	0.228585941964569	0.074291839572079	0.157483395772402
"Otu051"	"Otu051"	312	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0551610011721713	0.276480707790612	0.556804797087483	0.0837988826815642	0.0185362538231023	0.0455669834656946	0.0223883938566247	0.0648902948452772	0.611787509843116	0.157833150404107	0.144338431168611	0.151614449346102
"Otu052"	"Otu052"	296	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.00689512514652141	0	0.353356890459364	0.00931098696461825	0.00617875127436745	0	0.00447767877132495	0	1.55672663395724	0.034469308708943	0.273818494422805	0.144767345182084
"Otu053"	"Otu053"	290	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0689512514652141	0	0.0214155691187493	0.889199255121043	0.0123575025487349	0.0618409061320141	0.228361617337572	0.0162225737113193	0.0545157186988915	0.18776702375661	0.088088895492608	0.141832871968934
"Otu054"	"Otu054"	287	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.00689512514652141	0.00614401572868026	0	0.00931098696461825	0.00926812691155117	0.00976435359979169	0.0895535754264989	0.734071460437198	0.454297655824096	0.00725669657030378	0.296106046294429	0.140365635362359
"Otu055"	"Otu055"	275	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0.282700131007378	0.0552961415581224	0.0214155691187493	0.037243947858473	0	0.0455669834656946	0.308959835221421	0.45423206391694	0.0666303228542007	0.0625890079188701	0.21863027074069	0.134496688936058
"Otu056"	"Otu056"	273	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.372336757912156	0.0645121651511428	0.096370061034372	0.363128491620112	0.135932528036084	0.0878791823981252	0.0402991089419245	0.113558015979235	0.0121146041553092	0.186859936685322	0.0700465915965316	0.133029452329483
"Otu057"	"Otu057"	233	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.14479762807695	0.282624723519292	0.235571260306243	0.135009310986965	0.114306898575798	0.0195287071995834	0.0179107150852998	0.0365007908504684	0.07874492700951	0.182324501328883	0.033961983804379	0.113955376444005
