"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu028"	"Otu028"	184	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.161117078410312	0.390189520624303	0.377002827521206	0.216154721274175	0.862522351951194	0	0	0.274249422632794	0.0409948073244056	0.00868583340571528	0.386898325042655	0.06473038387932	0.257555764002607
"Otu029"	"Otu029"	177	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0	0	0	0	3.45408593091828	0	0	0	0.112915834274299	0	0.498142519419115	0.281403519928775
"Otu030"	"Otu030"	171	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0471253534401508	0.12514220705347	0.021037130535395	0.08424599831508	0.0597014925373134	0.129907621247113	0.177644165072424	1.08572917571441	0.0408526181722058	0.433412135539795	0.236887708866596
"Otu031"	"Otu031"	167	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.153444836581249	0.278706800445931	0.247408105560792	0.284414106939704	0.16829704428316	0.10530749789385	0.0199004975124378	0.202078521939954	0.163979229297622	0.408234170068618	0.20906928123423	0.222334796802882	0.222579055310895
"Otu032"	"Otu032"	155	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0230167254871874	0	0.0471253534401508	0.193401592718999	0.0420742610707899	0.10530749789385	0.218905472636816	0.62066974595843	0.314293522820443	0.390862503257188	0.0672866652248096	0.357424293594506	0.141496685161926
"Otu033"	"Otu033"	151	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0.0230167254871874	0	0.247408105560792	0.238907849829352	0.0946670874092774	0.67396798652064	0.0597014925373134	0.548498845265589	0.259633779721235	0.0434291670285764	0.129767140076418	0.272993358099741	0.149445937137315
"Otu034"	"Otu034"	141	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.207150529384686	0	0.0235626767200754	0	0.0946670874092774	0.04212299915754	0	0.0288683602771363	1.24350915550697	0.0694866672457222	0.091317617090813	0.289879545198694	0.0763128189637355
"Otu035"	"Otu035"	137	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0.0235626767200754	0	0.0525928263384874	0.06318449873631	0.0796019900497512	0.519630484988453	0.0683246788740093	0.712238339268653	0.0168216663062024	0.365867387143983	0.152625637927471
"Otu036"	"Otu036"	133	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0.0235626767200754	0.0113765642775882	0.0105185652676975	0.33698399326032	0.17910447761194	0.635103926096998	0.259633779721235	0.356119169634326	0.00961238074640136	0.363053022627491	0.111289527655448
"Otu037"	"Otu037"	131	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.0230167254871874	0	0	0	0	0.27379949452401	0.099502487562189	0.909353348729792	0	0.408234170068618	0.00720928555980102	0.360238658110999	0.108109826865292
"Otu038"	"Otu038"	118	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0.0230167254871874	0	0.200282752120641	0.102389078498294	0	0.16849199663016	0	0.894919168591224	0.0819896146488112	0.112915834274299	0.0696897604114099	0.250478441967804	0.0794925197538912
"Otu039"	"Otu039"	118	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	0.00767224182906245	0	0.200282752120641	0.0113765642775882	0.0631113916061849	0.44229149115417	0.099502487562189	0.736143187066975	0.191309100847226	0.0173716668114306	0.0600773796650085	0.261735900033772	0.0842620709391246
"Otu040"	"Otu040"	97	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0.0537056928034372	0	0.0589066918001885	0.0568828213879408	0.0736299568738824	0.27379949452401	0.0796019900497512	0.534064665127021	0.21863897239683	0.00868583340571528	0.0576742844784082	0.199819880670944	0.0667737165932686
"Otu041"	"Otu041"	93	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0	0	0	0	0	0.33698399326032	0	0.274249422632794	0	0.503778337531486	0	0.261735900033772	0.117648929235759
"Otu042"	"Otu042"	92	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.260856222188123	0.72463768115942	0.0942507068803016	0.329920364050057	0.0525928263384874	0.02106149957877	0.0398009950248756	0	0	0	0.21387547160743	0.00844309354947653	0.14626623634716
"Otu043"	"Otu043"	71	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	0.0460334509743747	0	0.0706880301602262	0	0.525928263384874	0.16849199663016	0	0	0	0.00868583340571528	0.148991901569221	0.0253292806484296	0.112879378050525
"Otu044"	"Otu044"	70	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0.0153444836581249	0	0.0471253534401508	0.0910125142207053	0.021037130535395	0.08424599831508	0.099502487562189	0.0866050808314088	0.0409948073244056	0.138973334491444	0.0384495229856055	0.095688393560734	0.0651838661981907
"Otu045"	"Otu045"	69	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillales_Incertae_Sedis_XI"	"Gemella"	0	0	0.0235626767200754	0.0113765642775882	0	0.04212299915754	0.0199004975124378	0	0.0683246788740093	0.503778337531486	0.00720928555980102	0.185748058088484	0.101750425284981
"Otu046"	"Otu046"	63	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0.0383612091453123	0.111482720178372	0.0824693685202639	0.147895335608646	0.0631113916061849	0.06318449873631	0.0199004975124378	0.101039260969977	0.0546597430992074	0.130287501085729	0.0793021411578113	0.0844309354947653	0.0826722205440468
"Otu047"	"Otu047"	61	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0.0537056928034372	0	0.106032045240339	0.102389078498294	0.105185652676975	0.08424599831508	0.099502487562189	0.187644341801386	0.0136649357748019	0	0.0841083315310119	0.06473038387932	0.0699534173834242
"Otu048"	"Otu048"	55	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Phascolarctobacterium"	0.0153444836581249	0.0557413600891862	0.0235626767200754	0.0341296928327645	0.157778479015462	0.02106149957877	0.099502487562189	0.158775981524249	0.0546597430992074	0.0868583340571528	0.0552711892918078	0.0872453000112575	0.0620041654080351
"Otu049"	"Otu049"	53	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0	0	0	0.0315556958030925	0.40016849199663	0.0199004975124378	0.433025404157044	0	0	0.00720928555980102	0.140718225824609	0.0365665590867899
"Otu050"	"Otu050"	49	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Bradyrhizobiaceae"	"Bradyrhizobiaceae_unclassified"	0	0.334448160535117	0	0.0455062571103527	0.0105185652676975	0	0	0	0.0136649357748019	0.0173716668114306	0.0264340470526038	0.00844309354947653	0.0206680551360117
"Otu051"	"Otu051"	48	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0153444836581249	0	0.0235626767200754	0	0.021037130535395	0.04212299915754	0.656716417910448	0.0144341801385681	0.0819896146488112	0	0.014418571119602	0.118203309692671	0.0651838661981907
