"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu173"	"Otu173"	5	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Paraprevotella"	0	0	0.0265922084829145	0	0	0.00790451347719548	0	0	0	0.0162946064852534	0.00475601636069628	0.0067427852198148	0.00629802242095982
"Otu174"	"Otu174"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	0	0.00865576040855189	0.0132961042414573	0.0154846701765252	0.0120105693009849	0	0	0	0	0	0.0118900409017407	0	0.00629802242095982
"Otu175"	"Otu175"	5	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Senegalimassilia"	0	0	0	0.0232270052647879	0	0.00790451347719548	0	0	0	0.00814730324262669	0.00713402454104442	0.0044951901465432	0.00629802242095982
"Otu176"	"Otu176"	5	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Hyphomicrobiaceae_unclassified"	0	0	0.0664805212072863	0	0	0	0	0	0	0	0.0118900409017407	0	0.00629802242095982
"Otu177"	"Otu177"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0.0154846701765252	0	0	0	0	0	0.0244419097278801	0.00475601636069628	0.0067427852198148	0.00629802242095982
"Otu178"	"Otu178"	5	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0	0	0.0132961042414573	0	0	0.0237135404315864	0.00805607024893257	0	0	0	0.00237800818034814	0.0089903802930864	0.00629802242095982
"Otu179"	"Otu179"	5	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0.0232270052647879	0	0	0	0	0	0.0162946064852534	0.00713402454104442	0.0044951901465432	0.00629802242095982
"Otu180"	"Otu180"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.0316180539087819	0.00805607024893257	0	0	0	0	0.011237975366358	0.00629802242095982
"Otu181"	"Otu181"	5	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Alcaligenaceae_unclassified"	0	0	0	0	0	0	0.0322242809957303	0	0.0233372228704784	0	0	0.011237975366358	0.00503841793676786
"Otu182"	"Otu182"	5	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillales_Incertae_Sedis_XI"	"Gemella"	0	0	0	0.0309693403530505	0	0	0.00805607024893257	0	0	0	0.00951203272139256	0.0022475950732716	0.00629802242095982
"Otu183"	"Otu183"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0.00865576040855189	0.0265922084829145	0	0	0.00790451347719548	0	0	0	0	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu184"	"Otu184"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0	0.00865576040855189	0.0265922084829145	0	0	0	0	0	0	0.00814730324262669	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu185"	"Otu185"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0	0	0	0	0	0.0316180539087819	0	0	0	0	0	0.0089903802930864	0.00503841793676786
"Otu186"	"Otu186"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0	0	0	0.015809026954391	0.0161121404978651	0	0	0	0	0.0089903802930864	0.00503841793676786
"Otu187"	"Otu187"	4	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Chryseobacterium"	0	0.00865576040855189	0.0265922084829145	0	0	0	0	0	0	0.00814730324262669	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu188"	"Otu188"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.00865576040855189	0	0	0.0240211386019697	0.00790451347719548	0	0	0	0	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu189"	"Otu189"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0.0237135404315864	0	0	0.0233372228704784	0	0	0.0089903802930864	0.00377881345257589
"Otu190"	"Otu190"	4	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0.053184416965829	0	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu191"	"Otu191"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0398883127243718	0.00774233508826262	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu192"	"Otu192"	4	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0.00865576040855189	0	0.0154846701765252	0.0120105693009849	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu193"	"Otu193"	4	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonadaceae_unclassified"	0.0576036866359447	0	0.0132961042414573	0	0.0120105693009849	0	0	0	0	0.00814730324262669	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu194"	"Otu194"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.172811059907834	0.00865576040855189	0	0	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu195"	"Otu195"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.00865576040855189	0.0132961042414573	0.0154846701765252	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu196"	"Otu196"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Jeotgalicoccus"	0	0	0	0	0	0	0	0	0	0.0325892129705068	0	0.0089903802930864	0.00503841793676786
"Otu197"	"Otu197"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0.053184416965829	0	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu198"	"Otu198"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00865576040855189	0.0132961042414573	0	0.0120105693009849	0	0	0	0	0.00814730324262669	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu199"	"Otu199"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0	0	0.0132961042414573	0	0	0	0	0	0	0.0244419097278801	0.00237800818034814	0.0067427852198148	0.00503841793676786
"Otu200"	"Otu200"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0.0173115208171038	0	0	0	0.00790451347719548	0	0	0	0.00814730324262669	0.00475601636069628	0.0044951901465432	0.00503841793676786
"Otu201"	"Otu201"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.230414746543779	0	0	0	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu202"	"Otu202"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0	0.0173115208171038	0.0132961042414573	0	0	0.00790451347719548	0	0	0	0	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu203"	"Otu203"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0259672812256557	0	0	0	0	0	0	0	0.00814730324262669	0.00713402454104442	0.0022475950732716	0.00503841793676786
"Otu204"	"Otu204"	4	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0.0346230416342076	0	0	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu205"	"Otu205"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.015809026954391	0	0	0.0466744457409568	0	0	0.0089903802930864	0.00251920896838393
"Otu206"	"Otu206"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillaceae_unclassified"	0	0	0	0	0	0.0316180539087819	0	0	0	0	0	0.0089903802930864	0.00503841793676786
"Otu207"	"Otu207"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0.0120105693009849	0.015809026954391	0	0	0.0233372228704784	0	0.00237800818034814	0.0067427852198148	0.00377881345257589
"Otu208"	"Otu208"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.0325892129705068	0	0.0089903802930864	0.00503841793676786
"Otu209"	"Otu209"	4	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0	0	0.0265922084829145	0.00774233508826262	0.0120105693009849	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu210"	"Otu210"	4	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0.0132961042414573	0.0232270052647879	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu211"	"Otu211"	4	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Leucobacter"	0	0.00865576040855189	0.0398883127243718	0	0	0	0	0	0	0	0.00951203272139256	0	0.00503841793676786
"Otu212"	"Otu212"	3	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0	0.0154846701765252	0	0	0	0	0	0.00814730324262669	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu213"	"Otu213"	3	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu214"	"Otu214"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0.0162946064852534	0.00237800818034814	0.0044951901465432	0.00377881345257589
"Otu215"	"Otu215"	3	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhodobacterales"	"Rhodobacteraceae"	"Paracoccus"	0	0	0.0265922084829145	0	0	0	0	0	0	0.00814730324262669	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu216"	"Otu216"	3	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0.0259672812256557	0	0	0	0	0	0	0	0	0.00713402454104442	0	0.00377881345257589
"Otu217"	"Otu217"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0.0173115208171038	0	0	0	0	0	0	0	0.00814730324262669	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu218"	"Otu218"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0	0.0348553502962705	0	0.0162946064852534	0	0.0067427852198148	0.00251920896838393
"Otu219"	"Otu219"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0	0.00865576040855189	0.0265922084829145	0	0	0	0	0	0	0	0.00713402454104442	0	0.00377881345257589
"Otu220"	"Otu220"	3	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Atopobium"	0	0	0.0265922084829145	0.00774233508826262	0	0	0	0	0	0	0.00713402454104442	0	0.00377881345257589
"Otu221"	"Otu221"	3	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0	0.00805607024893257	0	0.0233372228704784	0.00814730324262669	0	0.0067427852198148	0.00251920896838393
"Otu222"	"Otu222"	3	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Faecalicoccus"	0	0	0.0132961042414573	0	0	0	0	0	0	0.0162946064852534	0.00237800818034814	0.0044951901465432	0.00377881345257589
"Otu223"	"Otu223"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Planococcaceae"	"Planococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.0244419097278801	0	0.0067427852198148	0.00377881345257589
"Otu224"	"Otu224"	3	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Betaproteobacteria_unclassified"	"Betaproteobacteria_unclassified"	"Betaproteobacteria_unclassified"	0	0.0173115208171038	0.0132961042414573	0	0	0	0	0	0	0	0.00713402454104442	0	0.00377881345257589
"Otu225"	"Otu225"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	0	0	0.0132961042414573	0.0154846701765252	0	0	0	0	0	0	0.00713402454104442	0	0.00377881345257589
"Otu226"	"Otu226"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.015809026954391	0.00805607024893257	0	0	0	0	0.0067427852198148	0.00377881345257589
"Otu227"	"Otu227"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0.0466744457409568	0	0	0.0067427852198148	0.00125960448419196
"Otu228"	"Otu228"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.015809026954391	0	0	0.0233372228704784	0	0	0.0067427852198148	0.00251920896838393
"Otu229"	"Otu229"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0	0	0.015809026954391	0.00805607024893257	0	0	0	0	0.0067427852198148	0.00377881345257589
"Otu230"	"Otu230"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0	0	0.00790451347719548	0.00805607024893257	0	0.0233372228704784	0	0	0.0067427852198148	0.00251920896838393
"Otu231"	"Otu231"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0.00774233508826262	0	0.00790451347719548	0	0	0	0.00814730324262669	0.00237800818034814	0.0044951901465432	0.00377881345257589
"Otu232"	"Otu232"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacilli_unclassified"	"Bacilli_unclassified"	"Bacilli_unclassified"	0	0	0	0	0	0.00790451347719548	0.0161121404978651	0	0	0	0	0.0067427852198148	0.00377881345257589
"Otu233"	"Otu233"	3	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinotignum"	0	0.00865576040855189	0	0.0154846701765252	0	0	0	0	0	0	0.00713402454104442	0	0.00377881345257589
"Otu234"	"Otu234"	3	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu235"	"Otu235"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.0161121404978651	0	0.0233372228704784	0	0	0.0067427852198148	0.00251920896838393
"Otu236"	"Otu236"	3	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.00865576040855189	0	0.00774233508826262	0	0	0.00805607024893257	0	0	0	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu237"	"Otu237"	3	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0.0132961042414573	0	0	0	0.00805607024893257	0	0.0233372228704784	0	0.00237800818034814	0.0044951901465432	0.00251920896838393
"Otu238"	"Otu238"	3	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	0	0	0.0132961042414573	0	0	0	0.00805607024893257	0	0	0.00814730324262669	0.00237800818034814	0.0044951901465432	0.00377881345257589
"Otu239"	"Otu239"	3	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Actinobacillus"	0	0	0.0265922084829145	0	0	0	0.00805607024893257	0	0	0	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu240"	"Otu240"	3	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonadaceae_unclassified"	0	0	0.0265922084829145	0	0	0	0	0	0	0.00814730324262669	0.00475601636069628	0.0022475950732716	0.00377881345257589
"Otu241"	"Otu241"	2	"Bacteria"	"Bacteroidetes"	"Sphingobacteriia"	"Sphingobacteriales"	"Sphingobacteriaceae"	"Sphingobacterium"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu242"	"Otu242"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0	0	0	0	0.015809026954391	0	0	0	0	0	0.0044951901465432	0.00251920896838393
"Otu243"	"Otu243"	2	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Sphingomonadales"	"Sphingomonadaceae"	"Sphingomonas"	0.0576036866359447	0	0	0	0	0.00790451347719548	0	0	0	0	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu244"	"Otu244"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0	0	0.0233372228704784	0	0	0.0044951901465432	0.00125960448419196
"Otu245"	"Otu245"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.015809026954391	0	0	0	0	0	0.0044951901465432	0.00251920896838393
"Otu246"	"Otu246"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Leuconostoc"	0	0	0	0	0	0.00790451347719548	0.00805607024893257	0	0	0	0	0.0044951901465432	0.00251920896838393
"Otu247"	"Otu247"	2	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Hyphomicrobiaceae"	"Devosia"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu248"	"Otu248"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	"Actinobacteria_unclassified"	0	0.0173115208171038	0	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu249"	"Otu249"	2	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0576036866359447	0	0	0	0.0120105693009849	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu250"	"Otu250"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu251"	"Otu251"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0.0265922084829145	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu252"	"Otu252"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0.00790451347719548	0.00805607024893257	0	0	0	0	0.0044951901465432	0.00251920896838393
"Otu253"	"Otu253"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Acetivibrio"	0.115207373271889	0	0	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu254"	"Otu254"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptoniphilaceae"	"Peptoniphilus"	0	0	0	0	0	0	0	0	0	0.0162946064852534	0	0.0044951901465432	0.00251920896838393
"Otu255"	"Otu255"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Nocardiaceae"	"Rhodococcus"	0	0	0	0.0154846701765252	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu256"	"Otu256"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0173115208171038	0	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu257"	"Otu257"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0	0	0.00774233508826262	0	0	0.00805607024893257	0	0	0	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu258"	"Otu258"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0	0	0	0	0.00790451347719548	0	0	0	0.00814730324262669	0	0.0044951901465432	0.00251920896838393
"Otu259"	"Otu259"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0	0	0.00805607024893257	0	0.0233372228704784	0	0	0.0044951901465432	0.00125960448419196
"Otu260"	"Otu260"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu261"	"Otu261"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Arthrobacter"	0	0	0	0	0	0.00790451347719548	0.00805607024893257	0	0	0	0	0.0044951901465432	0.00251920896838393
"Otu262"	"Otu262"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu263"	"Otu263"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0.00790451347719548	0	0	0	0.00814730324262669	0	0.0044951901465432	0.00251920896838393
"Otu264"	"Otu264"	2	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Aerococcaceae"	"Aerococcaceae_unclassified"	0	0	0	0	0	0	0	0	0	0.0162946064852534	0	0.0044951901465432	0.00251920896838393
"Otu265"	"Otu265"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Trueperella"	0	0	0.0265922084829145	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu266"	"Otu266"	2	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu267"	"Otu267"	2	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Paraeggerthella"	0	0	0.0132961042414573	0	0	0.00790451347719548	0	0	0	0	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu268"	"Otu268"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Proteiniclasticum"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu269"	"Otu269"	2	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0.00865576040855189	0.0132961042414573	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu270"	"Otu270"	2	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0	0	0.0132961042414573	0	0	0.00790451347719548	0	0	0	0	0.00237800818034814	0.0022475950732716	0.00251920896838393
"Otu271"	"Otu271"	2	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0	0	0	0	0	0	0	0.0162946064852534	0	0.0044951901465432	0.00251920896838393
"Otu272"	"Otu272"	2	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0.115207373271889	0	0	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu273"	"Otu273"	2	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Flavobacterium"	0	0.0173115208171038	0	0	0	0	0	0	0	0	0.00475601636069628	0	0.00251920896838393
"Otu274"	"Otu274"	2	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiales_unclassified"	"Burkholderiales_unclassified"	0	0	0.0132961042414573	0	0	0	0	0	0	0.00814730324262669	0.00237800818034814	0.0022475950732716	0.00251920896838393
