"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL14"	"CONTROL15"	"CONTROL16"	"CONTROL17"	"CONTROL18"	"GOS13"	"GOS14"	"GOS15"	"GOS16"	"GOS17"	"CONTROL"	"GOS"	"TOTAL"
"Otu059"	"Otu059"	183	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0577867668303958	0	0.0592329335110321	0.027063599458728	0.0593354430379747	0.124474871635289	0.23841059602649	0.746954723052172	0.51101521689757	0.56140350877193	0.0402343651771569	0.479402899382805	0.127859319718359
"Otu060"	"Otu060"	181	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Coprococcus"	0	0.0582072176949942	0	0.838971583220568	0.385680379746835	0	0	0.160882555734314	0.669997728821258	0.0280701754385965	0.266552669298665	0.215300703315631	0.189161733281956
"Otu061"	"Otu061"	175	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.635654435134354	0.325960419091967	0.444247001332741	0.392422192151556	0.0791139240506329	0	0.741721854304636	0	0.0908471496706791	0	0.349536047476551	0.103344337591503	0.292500087574876
"Otu062"	"Otu062"	173	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.0433400751227969	0.0116414435389988	0.236931734044129	0.20297699594046	0.306566455696203	0.186712307452933	0.47682119205298	0.79292116754769	0.0794912559618442	0.0140350877192982	0.165966756355772	0.3071623367303	0.169895260447683
"Otu063"	"Otu063"	170	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.27448714244438	0.069848661233993	0.207315267288612	0.297699594046008	0.405458860759494	0.29562782013381	0.0264900662251656	0.080441277867157	0.0227117874176698	0.547368421052632	0.256494078004375	0.195205971006172	0.281991102392546
"Otu064"	"Otu064"	168	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0.751227968795146	0.430733410942957	1.03657633644306	0.06765899864682	0.0395569620253165	0	0	0	0	0	0.422460834360148	0	0.294251585105265
"Otu065"	"Otu065"	168	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0288933834151979	0	0.0296164667555161	0.243572395128552	1.15704113924051	0	0.0264900662251656	0	0.317965023847377	0	0.349536047476551	0.0832496052820439	0.245209654254387
"Otu066"	"Otu066"	167	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0	0	0.207315267288612	0	0	0.591255640267621	0.0529801324503311	0.976786945529763	0.124914830797184	0.23859649122807	0.0352050695300123	0.439213434763887	0.124356324657582
"Otu067"	"Otu067"	164	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.115573533660792	0.069848661233993	0.014808233377758	0.027063599458728	0.0593354430379747	0.0155593589544111	0.0264900662251656	1.34451850149391	0.227117874176698	0.0280701754385965	0.0578368999421631	0.404765322233386	0.047290433320489
"Otu068"	"Otu068"	163	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0.014446691707599	0	0.296164667555161	0.487144790257104	0.0296677215189873	0.777967947720554	0.0794701986754967	0.241323833601471	0.193050193050193	0.168421052631579	0.150878869414339	0.295679632553466	0.21893719129856
