"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu171"	"Otu171"	20	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.00760340632603406	0	0.313117996044825	0	0	0	0	0	0	0.0250812003862505	0	0.0118320791329452
"Otu172"	"Otu172"	20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0836374695863747	0.00488973644320571	0.0823994726433751	0.00345315791291136	0.00900009000090001	0	0	0	0.00397867430572133	0.023827140366938	0.00111993369992496	0.0118320791329452
"Otu173"	"Otu173"	18	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0	0.048344210780759	0	0.0111404062534814	0	0.00525348043078539	0	0.0175568402703753	0.00447973479969986	0.0106488712196507
"Otu174"	"Otu174"	18	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.0228102189781022	0.00977947288641142	0.181278839815425	0.00690631582582271	0	0	0	0	0	0.0225730803476254	0	0.0106488712196507
"Otu175"	"Otu175"	18	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.0532238442822384	0	0.181278839815425	0	0	0	0	0	0	0.0225730803476254	0	0.0106488712196507
"Otu176"	"Otu176"	17	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0608272506082725	0.00488973644320571	0.0823994726433751	0.00690631582582271	0	0	0	0	0.00397867430572133	0.0200649603090004	0.00111993369992496	0.0100572672630035
"Otu177"	"Otu177"	17	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0.0241721053903795	0	0.0371346875116046	0	0	0	0.00877842013518767	0.0111993369992496	0.0100572672630035
"Otu178"	"Otu178"	17	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00977947288641142	0	0.00345315791291136	0.00900009000090001	0.0148538750046418	0.0274830978947947	0.0105069608615708	0.00795734861144267	0.0050162400772501	0.0145591380990245	0.0100572672630035
"Otu179"	"Otu179"	16	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	0.0532238442822384	0.00488973644320571	0	0.00345315791291136	0	0.0259942812581232	0	0	0	0.0112865401738127	0.00783953589947475	0.00946566330635619
"Otu180"	"Otu180"	16	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.0380170316301703	0	0.16479894528675	0.00345315791291136	0	0	0	0	0	0.0200649603090004	0	0.00946566330635619
"Otu181"	"Otu181"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0.0391178915456457	0.0659195781147001	0	0.00900009000090001	0.00371346875116046	0	0.0105069608615708	0	0.0163027802510628	0.00335980109977489	0.00946566330635619
"Otu182"	"Otu182"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XI"	"Anaerococcus"	0.0380170316301703	0.03422815510244	0	0.00690631582582271	0	0	0.0109932391579179	0	0	0.0175568402703753	0.00223986739984993	0.00946566330635619
"Otu183"	"Otu183"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0380170316301703	0	0.115359261700725	0	0	0.00742693750232092	0	0.00525348043078539	0.00397867430572133	0.0150487202317503	0.00447973479969986	0.00946566330635619
"Otu184"	"Otu184"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0228102189781022	0.0586768373184685	0	0	0.00900009000090001	0	0	0	0	0.0200649603090004	0	0.00946566330635619
"Otu185"	"Otu185"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiaceae_1"	"Clostridium_sensu_stricto"	0.0152068126520681	0.0293384186592343	0	0.00345315791291136	0.00900009000090001	0	0.00549661957895894	0.0210139217231416	0.00397867430572133	0.0125406001931252	0.00671960219954979	0.00946566330635619
"Otu186"	"Otu186"	16	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	0.00760340632603406	0.03422815510244	0	0	0	0	0.00549661957895894	0.026267402153927	0.00795734861144267	0.0100324801545002	0.00895946959939972	0.00946566330635619
"Otu187"	"Otu187"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Anaerostipes"	0.0456204379562044	0.0146692093296171	0.016479894528675	0.0138126316516454	0	0	0	0	0.00397867430572133	0.0175568402703753	0.00111993369992496	0.00887405934970893
"Otu188"	"Otu188"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0.00760340632603406	0.00977947288641142	0.181278839815425	0	0	0	0.00549661957895894	0	0	0.0175568402703753	0.00111993369992496	0.00887405934970893
"Otu189"	"Otu189"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0760340632603406	0	0.0659195781147001	0	0	0	0	0	0	0.0175568402703753	0	0.00828245539306167
"Otu190"	"Otu190"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Pseudoflavonifractor"	0	0.0440076279888514	0.0494396835860251	0	0	0.00371346875116046	0	0	0.00397867430572133	0.0150487202317503	0.00223986739984993	0.00828245539306167
"Otu191"	"Otu191"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0.0391178915456457	0	0.0103594737387341	0.00900009000090001	0.00742693750232092	0	0	0	0.0150487202317503	0.00223986739984993	0.00828245539306167
"Otu192"	"Otu192"	14	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"	0	0	0	0	0	0.0222808125069628	0.00549661957895894	0	0.0278507201400493	0	0.0156790717989495	0.00828245539306167
"Otu193"	"Otu193"	13	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0391178915456457	0	0.00345315791291136	0	0.00371346875116046	0.00549661957895894	0.0105069608615708	0	0.0112865401738127	0.00447973479969986	0.00769085143641441
"Otu194"	"Otu194"	13	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0152068126520681	0.03422815510244	0.03295978905735	0.00690631582582271	0	0	0	0	0	0.0163027802510628	0	0.00769085143641441
"Otu195"	"Otu195"	13	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0.00760340632603406	0.0391178915456457	0.016479894528675	0.00690631582582271	0	0.00371346875116046	0	0	0	0.0150487202317503	0.00111993369992496	0.00769085143641441
"Otu196"	"Otu196"	13	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0228102189781022	0.0293384186592343	0.0494396835860251	0	0	0.00371346875116046	0	0	0	0.0150487202317503	0.00111993369992496	0.00769085143641441
"Otu197"	"Otu197"	12	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Faecalicoccus"	0	0.0195589457728228	0	0	0	0	0.0384763370527126	0.00525348043078539	0	0.0050162400772501	0.00895946959939972	0.00709924747976714
"Otu198"	"Otu198"	12	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Solobacterium"	0.0228102189781022	0	0	0.0138126316516454	0.00900009000090001	0.00371346875116046	0	0.0157604412923562	0	0.0100324801545002	0.00447973479969986	0.00709924747976714
"Otu200"	"Otu200"	12	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0.0228102189781022	0.0195589457728228	0.016479894528675	0.00345315791291136	0.0180001800018	0	0.00549661957895894	0	0	0.0137946602124378	0.00111993369992496	0.00709924747976714
"Otu201"	"Otu201"	12	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Alcaligenaceae_unclassified"	0.0608272506082725	0.00977947288641142	0.03295978905735	0	0	0	0	0	0	0.0150487202317503	0	0.00709924747976714
"Otu202"	"Otu202"	12	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.00760340632603406	0	0	0.0310784212162022	0	0	0.0109932391579179	0	0	0.0125406001931252	0.00223986739984993	0.00709924747976714
"Otu203"	"Otu203"	12	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Microbacteriaceae"	"Leucobacter"	0.0228102189781022	0.0293384186592343	0	0.00345315791291136	0	0	0	0	0.00795734861144267	0.0125406001931252	0.00223986739984993	0.00709924747976714
"Otu204"	"Otu204"	12	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0.00488973644320571	0	0.0310784212162022	0	0.00742693750232092	0	0	0	0.0125406001931252	0.00223986739984993	0.00709924747976714
"Otu205"	"Otu205"	12	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0	0	0	0	0.0111404062534814	0.0439729566316715	0	0.00397867430572133	0	0.0134392043990996	0.00709924747976714
"Otu206"	"Otu206"	11	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megamonas"	0	0	0	0.00345315791291136	0.0810008100081001	0	0.00549661957895894	0	0	0.0125406001931252	0.00111993369992496	0.00650764352311988
"Otu207"	"Otu207"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.03422815510244	0.016479894528675	0.00690631582582271	0.00900009000090001	0	0	0	0	0.0137946602124378	0	0.00650764352311988
"Otu208"	"Otu208"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0	0.00488973644320571	0.1318391562294	0	0	0	0	0.00525348043078539	0	0.0112865401738127	0.00111993369992496	0.00591603956647262
"Otu209"	"Otu209"	11	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Dialister"	0	0.0391178915456457	0	0	0.0180001800018	0	0	0	0.00397867430572133	0.0125406001931252	0.00111993369992496	0.00650764352311988
"Otu210"	"Otu210"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0152068126520681	0	0.1318391562294	0	0	0.00371346875116046	0	0	0	0.0125406001931252	0.00111993369992496	0.00650764352311988
"Otu211"	"Otu211"	11	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Dermabacteraceae"	"Brachybacterium"	0	0.0391178915456457	0	0.0103594737387341	0	0	0	0	0	0.0137946602124378	0	0.00650764352311988
"Otu212"	"Otu212"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0152068126520681	0.00488973644320571	0.1318391562294	0	0	0	0	0	0	0.0137946602124378	0	0.00650764352311988
"Otu213"	"Otu213"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0228102189781022	0	0.115359261700725	0	0	0.00371346875116046	0	0	0	0.0125406001931252	0.00111993369992496	0.00650764352311988
"Otu214"	"Otu214"	11	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0.0152068126520681	0	0.148319050758075	0	0	0	0	0	0	0.0137946602124378	0	0.00650764352311988
"Otu215"	"Otu215"	11	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Caulobacterales"	"Caulobacteraceae"	"Phenylobacterium"	0	0	0	0.00345315791291136	0	0	0	0	0	0.00125406001931252	0	0.000591603956647262
"Otu216"	"Otu216"	11	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Slackia"	0	0.00977947288641142	0.0494396835860251	0.00690631582582271	0.0180001800018	0	0	0	0.00795734861144267	0.0112865401738127	0.00223986739984993	0.00650764352311988
"Otu217"	"Otu217"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0152068126520681	0	0.115359261700725	0	0	0	0.00549661957895894	0	0	0.0112865401738127	0.00111993369992496	0.00591603956647262
"Otu218"	"Otu218"	10	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0.0152068126520681	0.00488973644320571	0.115359261700725	0	0	0	0	0	0	0.0125406001931252	0	0.00591603956647262
"Otu219"	"Otu219"	10	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.0380170316301703	0	0.0659195781147001	0.00345315791291136	0	0	0	0	0	0.0125406001931252	0	0.00591603956647262
"Otu220"	"Otu220"	10	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseriaceae_unclassified"	0.00760340632603406	0.00977947288641142	0	0.0103594737387341	0	0.00371346875116046	0.0164898587368768	0	0	0.00752436011587515	0.00447973479969986	0.00591603956647262
"Otu221"	"Otu221"	10	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0304136253041363	0	0	0	0	0	0.0109932391579179	0	0.00397867430572133	0.0050162400772501	0.00335980109977489	0.00414122769653083
"Otu222"	"Otu222"	10	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0152068126520681	0.0391178915456457	0	0	0	0	0	0	0	0.0125406001931252	0	0.00591603956647262
"Otu223"	"Otu223"	10	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Bordetella"	0	0	0	0	0	0	0.0549661957895894	0	0	0	0.0111993369992496	0.00591603956647262
"Otu224"	"Otu224"	10	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Arthrobacter"	0	0.0488973644320571	0	0	0	0	0	0	0	0.0125406001931252	0	0.00591603956647262
"Otu225"	"Otu225"	10	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichia"	0	0	0	0	0	0.0297077500092837	0.00549661957895894	0.00525348043078539	0	0	0.0111993369992496	0.00591603956647262
"Otu226"	"Otu226"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0.0456204379562044	0	0	0	0.0360003600036	0	0	0	0	0.0125406001931252	0	0.00591603956647262
"Otu227"	"Otu227"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0380170316301703	0	0.0494396835860251	0	0	0.00742693750232092	0	0	0	0.0100324801545002	0.00223986739984993	0.00591603956647262
"Otu228"	"Otu228"	10	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0228102189781022	0	0	0	0	0.0111404062534814	0.0109932391579179	0	0.00795734861144267	0.00376218005793757	0.00783953589947475	0.00591603956647262
"Otu229"	"Otu229"	9	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0.0440076279888514	0	0	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu230"	"Otu230"	9	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0	0.0440076279888514	0	0	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu231"	"Otu231"	9	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0152068126520681	0.0195589457728228	0.016479894528675	0.00690631582582271	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu232"	"Otu232"	9	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.00760340632603406	0.0293384186592343	0	0.00345315791291136	0	0	0	0.00525348043078539	0	0.0100324801545002	0.00111993369992496	0.00532443560982536
"Otu233"	"Otu233"	9	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.00760340632603406	0.00488973644320571	0	0.00345315791291136	0	0.0111404062534814	0.0164898587368768	0	0	0.00376218005793757	0.00671960219954979	0.00532443560982536
"Otu234"	"Otu234"	9	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0	0.0391178915456457	0.016479894528675	0	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu235"	"Otu235"	9	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0152068126520681	0	0.0494396835860251	0.00345315791291136	0.0270002700027	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu236"	"Otu236"	9	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0532238442822384	0	0	0.00690631582582271	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu237"	"Otu237"	9	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0228102189781022	0.0244486822160286	0.016479894528675	0	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu238"	"Otu238"	9	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.0304136253041363	0	0.0823994726433751	0	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu239"	"Otu239"	9	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinivibrio"	0	0	0	0.0310784212162022	0	0	0	0	0	0.0112865401738127	0	0.00532443560982536
"Otu240"	"Otu240"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0.03422815510244	0	0	0	0	0	0	0	0.00877842013518767	0	0.00414122769653083
"Otu241"	"Otu241"	8	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0	0.00977947288641142	0	0.0172657895645568	0	0	0.00549661957895894	0	0	0.00877842013518767	0.00111993369992496	0.0047328316531781
"Otu242"	"Otu242"	8	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiaceae"	"Burkholderia"	0.00760340632603406	0	0	0	0.0270002700027	0.00742693750232092	0.0109932391579179	0	0	0.0050162400772501	0.00447973479969986	0.0047328316531781
"Otu243"	"Otu243"	8	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Comamonadaceae"	"Comamonadaceae_unclassified"	0	0	0	0	0	0	0	0.00525348043078539	0	0	0.00111993369992496	0.000591603956647262
"Otu244"	"Otu244"	8	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0380170316301703	0.00488973644320571	0	0.00345315791291136	0	0	0.00549661957895894	0	0	0.00877842013518767	0.00111993369992496	0.0047328316531781
"Otu245"	"Otu245"	8	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.00760340632603406	0	0	0	0	0	0	0.0210139217231416	0.011936022917164	0.00125406001931252	0.00783953589947475	0.0047328316531781
"Otu246"	"Otu246"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00977947288641142	0.0659195781147001	0.00690631582582271	0	0	0	0	0	0.0100324801545002	0	0.0047328316531781
"Otu247"	"Otu247"	8	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0	0.03422815510244	0	0.00345315791291136	0	0	0	0	0	0.0100324801545002	0	0.0047328316531781
"Otu248"	"Otu248"	8	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Fusobacteriaceae"	"Fusobacterium"	0	0	0	0	0	0.0297077500092837	0	0	0	0	0.00895946959939972	0.0047328316531781
"Otu249"	"Otu249"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.00760340632603406	0.00488973644320571	0	0.0103594737387341	0.00900009000090001	0.00371346875116046	0	0.00525348043078539	0	0.00752436011587515	0.00223986739984993	0.0047328316531781
"Otu250"	"Otu250"	8	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Xanthomonadales"	"Xanthomonadaceae"	"Luteimonas"	0	0.0195589457728228	0	0.0138126316516454	0	0	0	0	0	0.0100324801545002	0	0.0047328316531781
"Otu251"	"Otu251"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.00760340632603406	0.00977947288641142	0.0659195781147001	0	0	0.00371346875116046	0	0	0	0.00877842013518767	0.00111993369992496	0.0047328316531781
"Otu252"	"Otu252"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptoniphilaceae"	"Peptoniphilus"	0	0.03422815510244	0	0	0	0	0	0	0.00397867430572133	0.00877842013518767	0.00111993369992496	0.0047328316531781
"Otu253"	"Otu253"	8	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0.00488973644320571	0	0	0.0630006300063001	0	0	0	0	0.0100324801545002	0	0.0047328316531781
"Otu254"	"Otu254"	8	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0391178915456457	0	0	0	0	0	0	0	0.0100324801545002	0	0.0047328316531781
"Otu255"	"Otu255"	7	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Listeriaceae"	"Listeria"	0	0	0	0	0	0	0	0	0.00397867430572133	0	0.00111993369992496	0.000591603956647262
"Otu256"	"Otu256"	7	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0304136253041363	0	0	0	0	0	0	0	0.00795734861144267	0.0050162400772501	0.00223986739984993	0.00354962373988357
"Otu257"	"Otu257"	7	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Butyricimonas"	0.00760340632603406	0	0.0988793671720501	0	0	0	0	0	0	0.00877842013518767	0	0.00414122769653083
"Otu258"	"Otu258"	7	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Clostridium_XVIII"	0.0228102189781022	0.00977947288641142	0	0	0	0.00371346875116046	0.00549661957895894	0	0	0.00627030009656262	0.00223986739984993	0.00414122769653083
"Otu259"	"Otu259"	7	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0.115359261700725	0	0	0	0	0	0	0.00877842013518767	0	0.00414122769653083
"Otu260"	"Otu260"	7	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0.0195589457728228	0	0	0	0.0111404062534814	0	0	0	0.0050162400772501	0.00335980109977489	0.00414122769653083
"Otu261"	"Otu261"	7	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0456204379562044	0	0	0	0	0.00371346875116046	0	0	0	0.00752436011587515	0.00111993369992496	0.00414122769653083
"Otu262"	"Otu262"	7	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00488973644320571	0.0823994726433751	0.00345315791291136	0	0	0	0	0	0.00877842013518767	0	0.00414122769653083
"Otu263"	"Otu263"	7	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillales_unclassified"	"Lactobacillales_unclassified"	0	0.0195589457728228	0	0	0	0	0.0164898587368768	0	0	0.0050162400772501	0.00335980109977489	0.00414122769653083
"Otu264"	"Otu264"	7	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	0	0	0.03295978905735	0	0	0	0.00549661957895894	0	0.0159146972228853	0.00250812003862505	0.00559966849962482	0.00414122769653083
"Otu265"	"Otu265"	7	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0	0	0	0.00742693750232092	0	0	0.0198933715286067	0	0.00783953589947475	0.00414122769653083
"Otu266"	"Otu266"	7	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0	0.016479894528675	0.00345315791291136	0	0	0.0109932391579179	0	0.011936022917164	0.00250812003862505	0.00559966849962482	0.00414122769653083
"Otu267"	"Otu267"	7	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.00760340632603406	0	0.0823994726433751	0.00345315791291136	0	0	0	0	0	0.00877842013518767	0	0.00414122769653083
"Otu268"	"Otu268"	7	"Bacteria"	"Candidatus_Saccharibacteria"	"Candidatus_Saccharibacteria_unclassified"	"Candidatus_Saccharibacteria_unclassified"	"Candidatus_Saccharibacteria_unclassified"	"Candidatus_Saccharibacteria_unclassified"	0.0532238442822384	0	0	0	0	0	0	0	0	0.00877842013518767	0	0.00414122769653083
