"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu048"	"Otu048"	361	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.559521512637469	0.271357724337981	1.0568444750172	0.0256805341551104	0.0545520669172021	0.253628293645202	0.473135525260626	0.186342211991669	0.575481798715203	0.227936620341684	0.401021995112197
"Otu049"	"Otu049"	357	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.356936137372178	0.917001965004211	0.362704021011819	1.54083204930663	0.0303067038428901	0.380442440467803	0	0.131535679052943	0.698162027123483	0.0973709834469328	0.396578538102644
"Otu050"	"Otu050"	334	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.19293845263361	1.52521755403762	0.825464323682071	0.0642013353877761	0	0	0	0.153458292228434	0.713775874375446	0.0309816765512968	0.371028660297712
"Otu051"	"Otu051"	329	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.183291530001929	1.57200336857865	0.168844975298605	0.269645608628659	0.0484907261486241	0	0.0320769847634322	0.898827140195111	0.524179157744468	0.208019828272993	0.36547433903577
"Otu052"	"Otu052"	327	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0.0771753810534439	0.112285954898475	0.193859045713214	1.47663071391885	0.0666747484543581	1.26814146822601	0.344827586206897	0.186342211991669	0.370271234832263	0.356289280339913	0.363252610530993
"Otu053"	"Otu053"	326	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Acidaminococcaceae"	"Acidaminococcus"	2.45031834844685	0.243286235613362	0.0187605528109562	0.102722136620442	0	0.324080597435536	0.0400962309542903	0.0767291461142168	0.649089935760171	0.077454191378242	0.362141746278605
"Otu054"	"Otu054"	308	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Parabacteroides"	0	0.402358005052868	0.0187605528109562	0	0.0787974299915141	0.901789488516274	1.38732959101844	0.131535679052943	0.10260528194147	0.579799946888555	0.342146189735614
"Otu055"	"Otu055"	304	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_Incertae_Sedis_XIII"	"Mogibacterium"	0.241173065792012	1.07607373444372	0.525295478706773	0.706214689265537	0	0	0.120288692862871	0.109613065877453	0.622323340471092	0.05532442241303	0.337702732726061
"Otu056"	"Otu056"	301	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	1.2348060968551	0.159071769439506	0	1.91319979455573	0	0	0	0.0767291461142168	0.655781584582441	0.0154908382756484	0.334370139968896
"Otu057"	"Otu057"	296	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.144703839475207	0.00935716290820623	0.70039397160903	0.475089881869543	0.606134076857801	0	0.192461908580593	0.0767291461142168	0.368040685224839	0.289899973444277	0.328815818706954
