"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu061"	"Otu061"	409	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0.0686931135153701	0.170303352847259	0.226757369614512	2.13471335004447	0.288959744918294	0	0.0244714173844949	0	0.686475409836066	0.703458671803032	0.134627250799349	0.402982863351277
"Otu062"	"Otu062"	407	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.034346556757685	0.0319318786588611	0.00985901607019619	0.404301770841756	0	2.16804527644754	0.0440485512920908	0.609962724500169	0.0922131147540984	0.117243111967172	0.633869972513603	0.390142723097437
"Otu063"	"Otu063"	381	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0.910183754078654	0.351250665247472	0.818298333826284	0.485162125010108	0.109605420486249	0.42664344797562	0.132145653876273	0	0.665983606557377	0.502470479859308	0.263645032815392	0.376314879747148
"Otu064"	"Otu064"	376	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0	0.447046301224055	0.0591540964211772	0.412387806258591	0.0199282582702272	0.296038310840226	0.303445575567737	1.45713317519485	0.040983606557377	0.211456326940792	0.508591836353097	0.368413254975554
"Otu065"	"Otu065"	373	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Terrisporobacter"	0.171732783788425	1.29856306546035	0.147885241052943	0.210236920837713	0.24910322837784	0.0957771005659556	0.494322631166797	0.516773974923755	0	0.414538145883929	0.323479366503992	0.366437848782656
"Otu066"	"Otu066"	367	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0686931135153701	0.521554018094731	0.266193433895297	0.687313010430986	0.0298923874053408	0.0522420548541576	0.538371182458888	0.703151474076584	0	0.351729335901516	0.372094762625979	0.362487036396859
"Otu067"	"Otu067"	365	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	3.76094796496651	0.28738690792975	0.0591540964211772	0.0161720708336703	0	0.0609490639965172	0.362176977290525	0	0.297131147540984	0.531781257851101	0.205680522054561	0.359523927107511
"Otu068"	"Otu068"	364	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVb"	0.961703589215181	0.0212879191059074	0.384501626737652	0.460904018759602	1.12594659226784	0.043535045711798	0.0489428347689898	0.203320908166723	0.584016393442623	0.558998408843481	0.179503001065799	0.358536224011062
"Otu069"	"Otu069"	360	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.326292289198008	0.234167110164981	0.0591540964211772	0.574108514595294	1.4647269828617	0.182847191989552	0.0929913860610806	0.296509657743138	0.204918032786885	0.554811154844653	0.17763317813803	0.355573114721715
"Otu070"	"Otu070"	359	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.170303352847259	0.0197180321403924	1.18056117085793	0.229174970107613	0.539834566826295	0.102779953014879	0.745509996611318	0.0102459016393443	0.391508248890378	0.321609543576223	0.354585411625265
"Otu071"	"Otu071"	352	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0.191591271953167	0.246475401754905	0.638796797929975	0.428457552809884	0.905528950805398	0.28876272513704	0.127075567604202	0.0819672131147541	0.345448454903274	0.347787064564986	0.346683786853672
"Otu072"	"Otu072"	320	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Helicobacteraceae"	"Helicobacter"	0.13738622703074	0.234167110164981	0	0.0161720708336703	0	0.0348280365694384	0.0195771339075959	2.33819044391732	0.0307377049180328	0.0669960639812411	0.536639180269628	0.315077287767297
"Otu073"	"Otu073"	320	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0.549544908122961	0	0.581681948141575	0.66305490418048	0	0.191554201131911	0.19087705559906	0.0084717045069468	0.870901639344262	0.362197470898585	0.274863970382005	0.316064990863746
"Otu074"	"Otu074"	313	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.412158681092221	0	0.502809819580006	0.574108514595294	0.0597847748106815	0.278624292555507	0.455168363351605	0	0.348360655737705	0.318231303910895	0.29730184551523	0.307175662995703
"Otu075"	"Otu075"	310	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0.583891464880646	0.138371474188398	0.364783594597259	0.921808037519204	1.06616181745715	0	0.0244714173844949	0	0	0.638556234821204	0.0093491146388437	0.306187959899254
"Otu076"	"Otu076"	301	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Fusicatenibacter"	0.034346556757685	0.170303352847259	0.423937691018436	0.0485162125010108	0	0.087070091423596	0.0636256851996868	0.465943747882074	1.5983606557377	0.140273008960724	0.437538565097885	0.297298632031211
