"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL10"	"CONTROL11"	"CONTROL12"	"CONTROL13"	"GOS10"	"GOS11"	"GOS12"	"GOS9"	"CONTROL"	"GOS"	"TOTAL"
"Otu051"	"Otu051"	53	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0.158227848101266	0.0156355865950904	0.0595858781468792	0	0.019782393669634	0.00862663906142167	0.0569259962049336	0.084411930219471	0.0657727234150895	0.0427076660260517	0.0537280145978002
"Otu052"	"Otu052"	52	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	0.0395569620253165	0	0.0148964695367198	0	0.112100230794593	0.077639751552795	0.0189753320683112	0.119583567810917	0.0148519052872783	0.0873565895987421	0.0527142784733134
"Otu053"	"Otu053"	47	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.00521186219836348	0	0	0.303330036267722	0	0	0	0.00212170075532547	0.0892978471453808	0.0476455978508794
"Otu054"	"Otu054"	45	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0.00521186219836348	0	0	0.270359380151665	0	0	0.0211029825548678	0.00212170075532547	0.0854153320521033	0.0456181256019058
"Otu055"	"Otu055"	45	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0.29673590504451	0	0	0	0	0.0873565895987421	0.0456181256019058
"Otu056"	"Otu056"	37	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0	0	0	0.24398285525882	0	0	0	0	0.0718265292256324	0.0375082366060115
"Otu057"	"Otu057"	33	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Actinomycetaceae"	"Actinomyces"	0.0158227848101266	0.010423724396727	0.163861164903918	0	0.039564787339268	0	0.0094876660341556	0	0.0551642196384622	0.013588802826471	0.0334532921080643
"Otu058"	"Otu058"	33	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonella"	0.134493670886076	0.010423724396727	0.0819305824519589	0.159659393294305	0	0	0	0	0.0700161249257405	0	0.0334532921080643
"Otu059"	"Otu059"	32	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0.110759493670886	0.00521186219836348	0.0595858781468792	0	0	0	0	0.056274620146314	0.0487991173724858	0.0155300603731097	0.0314258198590907
"Otu060"	"Otu060"	32	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0	0	0.211012199142763	0	0	0	0	0.0621202414924388	0.0324395559835775
"Otu061"	"Otu061"	28	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0.0677542085787252	0.0074482347683599	0	0.019782393669634	0.025879917184265	0	0.056274620146314	0.0297038105745566	0.027177605652942	0.0283846114856303
"Otu062"	"Otu062"	28	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0.0712025316455696	0.0469067597852713	0.0446894086101594	0	0	0	0	0.028137310073157	0.0509208181278113	0.00776503018655485	0.0283846114856303
"Otu063"	"Otu063"	28	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0.010423724396727	0.0223447043050797	0	0.0857237059017475	0.00862663906142167	0	0.0633089476646033	0.0106085037766273	0.0446489235726904	0.0283846114856303
"Otu064"	"Otu064"	27	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0148964695367198	0	0.158259149357072	0	0	0.00703432751828925	0.00424340151065094	0.0485314386659678	0.0273708753611435
"Otu065"	"Otu065"	27	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0	0.158259149357072	0	0	0.0211029825548678	0	0.0524139537592452	0.0273708753611435
"Otu066"	"Otu066"	26	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.00521186219836348	0	0	0.158259149357072	0.00862663906142167	0	0	0.00212170075532547	0.0485314386659678	0.0263571392366567
"Otu067"	"Otu067"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0	0	0	0	0.158259149357072	0.00862663906142167	0	0	0	0.0485314386659678	0.0253434031121699
"Otu068"	"Otu068"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	0.00791139240506329	0	0	0	0.0461589185624794	0	0.132827324478178	0.0211029825548678	0.00212170075532547	0.0465901811193291	0.0253434031121699
"Otu069"	"Otu069"	24	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcaceae_unclassified"	0.0316455696202532	0.0469067597852713	0.0074482347683599	0.0532197977647685	0.019782393669634	0.0345065562456867	0.0094876660341556	0.00703432751828925	0.031825511329882	0.0174713179197484	0.0243296669876831
"Otu070"	"Otu070"	24	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Moraxella"	0.00791139240506329	0.0677542085787252	0.0595858781468792	0	0.0131882624464227	0	0	0	0.0466774166171603	0.00388251509327742	0.0243296669876831
"Otu071"	"Otu071"	24	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0	0	0.158259149357072	0	0	0	0	0.0465901811193291	0.0243296669876831
"Otu072"	"Otu072"	23	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0.0316455696202532	0.0260593109918174	0.0893788172203188	0	0	0.00862663906142167	0	0.00703432751828925	0.0445557158618348	0.00388251509327742	0.0233159308631963
"Otu073"	"Otu073"	23	"Bacteria"	"Spirochaetes"	"Spirochaetia"	"Spirochaetales"	"Spirochaetaceae"	"Treponema"	0	0	0	0	0.151665018133861	0	0	0	0	0.0446489235726904	0.0233159308631963
"Otu074"	"Otu074"	22	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.00791139240506329	0.00521186219836348	0	0	0.131882624464227	0	0	0	0.00424340151065094	0.0388251509327742	0.0223021947387095
"Otu075"	"Otu075"	22	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0	0	0	0.14507088691065	0	0	0	0	0.0427076660260517	0.0223021947387095
"Otu076"	"Otu076"	21	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0.138476755687438	0	0	0	0	0.040766408479413	0.0212884586142227
"Otu077"	"Otu077"	21	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0.0237341772151899	0.00521186219836348	0.0148964695367198	0	0.0923178371249588	0	0	0.00703432751828925	0.0127302045319528	0.0291188631995807	0.0212884586142227
