"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL1"	"CONTROL2"	"CONTROL3"	"CONTROL4"	"GOS1"	"GOS2"	"GOS3"	"GOS4"	"CONTROL"	"GOS"	"TOTAL"
"Otu035"	"Otu035"	82	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	0	0.0129433083096039	0.0460052139242447	0.0660356592559982	0.01220703125	0	0.28108686922768	0.0688325991189427	0.0260897923687357	0.0977188750114514	0.0558786924385969
"Otu036"	"Otu036"	79	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.0764525993883792	0.0517732332384157	0.0690078208863671	0.132071318511996	0.09765625	0.156494522691706	0.0267701780216838	0.234030837004405	0.0673986302859006	0.146578312517177	0.100327652332935
"Otu037"	"Otu037"	73	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0	0.0306701426161632	0.0880475456746643	0	0	0.642484272520412	0.117015418502203	0.0173931949124905	0.198491464867011	0.0927078306367631
"Otu038"	"Otu038"	65	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	0	0.0431443610320131	0.0996779635025303	0.154083204930663	0.08544921875	0.0782472613458529	0.254316691205997	0.0481828193832599	0.0652244809218393	0.106880019543775	0.0825480683752
"Otu039"	"Otu039"	65	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Faecalibacterium"	0	0.00862887220640262	0.0766753565404079	0.0220118864186661	0	0	0.455093026368625	0.123898678414097	0.028263941732797	0.158793171893609	0.0825480683752
"Otu040"	"Otu040"	61	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0.267584097859327	0.0776598498576236	0.0230026069621224	0.176095091349329	0.15869140625	0	0.0535403560433677	0.00688325991189427	0.0934884226546364	0.0549668671939414	0.0774681872444185
"Otu041"	"Otu041"	56	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0.0573394495412844	0.0345154888256105	0	0.0220118864186661	0	0.0782472613458529	0.160621068130103	0.206497797356828	0.0260897923687357	0.134363453140746	0.0711183358309416
"Otu042"	"Otu042"	54	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Romboutsia"	0.0764525993883792	0	0.0306701426161632	0.0440237728373322	0	0	0.0669254450542096	0.268447136563877	0.0217414936406131	0.134363453140746	0.0685783952655508
"Otu043"	"Otu043"	52	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0.0764525993883792	0.0345154888256105	0.0613402852323263	0.0880475456746643	0	0	0.200776335162629	0.0894823788546256	0.0521795847374715	0.08550401563502	0.06603845470016
"Otu044"	"Otu044"	52	"Bacteria"	"Fusobacteria"	"Fusobacteriia"	"Fusobacteriales"	"Leptotrichiaceae"	"Leptotrichiaceae_unclassified"	0	0	0	0.132071318511996	0	0.117370892018779	0	0.295980176211454	0.0130448961843679	0.140470882828961	0.06603845470016
"Otu045"	"Otu045"	41	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Staphylococcaceae"	"Staphylococcus"	0	0.0172577444128052	0.0153350713080816	0	0.048828125	0.469483568075117	0	0.130781938325991	0.0130448961843679	0.106880019543775	0.0520687815905108
"Otu046"	"Otu046"	39	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptococcaceae_1"	"Peptococcus"	0	0.0474587971352144	0.0230026069621224	0.0220118864186661	0	0	0.107080712086735	0.110132158590308	0.0326122404609197	0.0732891562585886	0.04952884102512
"Otu047"	"Otu047"	39	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0	0.0129433083096039	0	0.11005943209333	0	0.156494522691706	0	0.185848017621145	0.0173931949124905	0.0946651601673436	0.04952884102512
"Otu048"	"Otu048"	38	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megasphaera"	0.210244648318043	0.116489774786435	0	0	0	0	0	0	0.0826176758343298	0	0.0482588707424246
"Otu049"	"Otu049"	38	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0382262996941896	0.0906031581672275	0	0.132071318511996	0.01220703125	0	0.0669254450542096	0.0206497797356828	0.063050331557778	0.0274834335969707	0.0482588707424246
"Otu050"	"Otu050"	30	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0573394495412844	0.0215721805160066	0	0	0.1220703125	0.117370892018779	0.120465801097577	0	0.0173931949124905	0.0671817265703729	0.0380991084808616
"Otu051"	"Otu051"	28	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseriaceae_unclassified"	0.458715596330275	0.00862887220640262	0	0	0	0.0391236306729265	0.0133850890108419	0	0.0565278834655941	0.00610742968821571	0.0355591679154708
"Otu052"	"Otu052"	27	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Howardella"	0	0.0431443610320131	0.00766753565404079	0	0.01220703125	0	0	0.103248898678414	0.0239156430046744	0.0488594375057257	0.0342891976327754
"Otu053"	"Otu053"	27	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pseudomonadales"	"Moraxellaceae"	"Acinetobacter"	0	0.0862887220640262	0.0306701426161632	0	0.01220703125	0	0.0267701780216838	0	0.0521795847374715	0.00916114453232357	0.0342891976327754
"Otu054"	"Otu054"	27	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Bifidobacteriales"	"Bifidobacteriaceae"	"Bifidobacterium"	0	0.0345154888256105	0	0	0	0	0	0.130781938325991	0.0173931949124905	0.0580205820380493	0.0342891976327754
"Otu055"	"Otu055"	26	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.056087669341617	0.00766753565404079	0.0880475456746643	0	0	0	0.0550660792951542	0.0391346885531036	0.0244297187528629	0.03301922735008
"Otu056"	"Otu056"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0	0	0.038337678270204	0.0220118864186661	0	0	0.187391246151787	0.0344162995594714	0.0130448961843679	0.0580205820380493	0.0317492570673846
"Otu057"	"Otu057"	24	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0.0191131498470948	0.056087669341617	0	0.0440237728373322	0.03662109375	0.0782472613458529	0.0401552670325258	0	0.034786389824981	0.0244297187528629	0.0304792867846892
"Otu058"	"Otu058"	22	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0.0230026069621224	0.0220118864186661	0	0	0.200776335162629	0.0206497797356828	0.00869659745624525	0.0549668671939414	0.0279393462192985
"Otu059"	"Otu059"	20	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Corynebacteriaceae"	"Corynebacterium"	0.0573394495412844	0	0	0	0.0244140625	0	0	0.103248898678414	0.00652244809218393	0.0519131523498336	0.0253994056539077
"Otu060"	"Otu060"	20	"Bacteria"	"Bacteroidetes"	"Flavobacteriia"	"Flavobacteriales"	"Flavobacteriaceae"	"Empedobacter"	0	0.0258866166192079	0.107345499156571	0	0	0	0	0	0.0434829872812262	0	0.0253994056539077
"Otu061"	"Otu061"	20	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0.00766753565404079	0	0	0	0.107080712086735	0.075715859030837	0.00217414936406131	0.0580205820380493	0.0253994056539077
"Otu062"	"Otu062"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.00431443610320131	0.0460052139242447	0.0440237728373322	0	0	0.0936956230758934	0.0206497797356828	0.0195673442765518	0.0305371484410786	0.0241294353712123
"Otu063"	"Otu063"	18	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Olsenella"	0	0.0258866166192079	0	0	0.146484375	0	0	0	0.0130448961843679	0.0366445781292943	0.0228594650885169
"Otu064"	"Otu064"	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Intestinimonas"	0	0	0	0.0220118864186661	0	0.0782472613458529	0.174006157140945	0.0137665198237885	0.00217414936406131	0.0519131523498336	0.0228594650885169
"Otu065"	"Otu065"	17	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Veillonellaceae_unclassified"	0	0.0733454137544223	0	0	0	0	0	0	0.0369605391890423	0	0.0215894948058215
"Otu066"	"Otu066"	17	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Alloprevotella"	0	0	0.0153350713080816	0	0	0	0.147235979119261	0.0275330396475771	0.00434829872812262	0.0458057226616179	0.0215894948058215
"Otu067"	"Otu067"	17	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Ruminococcus2"	0	0	0.0153350713080816	0.0220118864186661	0	0	0.0133850890108419	0.0894823788546256	0.00652244809218393	0.04275200781751	0.0215894948058215
"Otu068"	"Otu068"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptostreptococcaceae"	"Peptostreptococcus"	0	0.0129433083096039	0	0.0880475456746643	0	0	0	0.0619493392070485	0.0152190455484292	0.0274834335969707	0.0203195245231262
"Otu069"	"Otu069"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0172577444128052	0	0.0660356592559982	0	0.0391236306729265	0	0.0481828193832599	0.0152190455484292	0.0244297187528629	0.0190495542404308
"Otu070"	"Otu070"	15	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	0	0.056087669341617	0	0	0	0	0	0.0137665198237885	0.028263941732797	0.00610742968821571	0.0190495542404308
"Otu071"	"Otu071"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0129433083096039	0.0153350713080816	0	0	0	0.0803105340650515	0.0275330396475771	0.0108707468203066	0.0305371484410786	0.0190495542404308
"Otu072"	"Otu072"	14	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Sharpea"	0	0.00431443610320131	0	0.0660356592559982	0.08544921875	0	0	0.0206497797356828	0.00869659745624525	0.0305371484410786	0.0177795839577354
"Otu073"	"Otu073"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0.00431443610320131	0.0613402852323263	0	0	0	0.0401552670325258	0.0137665198237885	0.0195673442765518	0.0152685742205393	0.0177795839577354
"Otu074"	"Otu074"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0	0.107080712086735	0.0412995594713656	0	0.04275200781751	0.0177795839577354
"Otu075"	"Otu075"	14	"Bacteria"	"Proteobacteria"	"Epsilonproteobacteria"	"Campylobacterales"	"Campylobacteraceae"	"Campylobacter"	0	0	0	0	0.0732421875	0	0.107080712086735	0	0	0.04275200781751	0.0177795839577354
"Otu076"	"Otu076"	13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Atopobium"	0	0	0	0	0	0.117370892018779	0	0.0688325991189427	0	0.0396982929734021	0.01650961367504
"Otu077"	"Otu077"	13	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	0	0	0.038337678270204	0	0	0	0	0.0550660792951542	0.0108707468203066	0.0244297187528629	0.01650961367504
"Otu078"	"Otu078"	13	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Mitsuokella"	0.0573394495412844	0	0	0.0660356592559982	0	0	0.0803105340650515	0.00688325991189427	0.0130448961843679	0.021376003908755	0.01650961367504
"Otu079"	"Otu079"	13	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Alcaligenaceae"	"Alcaligenaceae_unclassified"	0	0.0258866166192079	0.0230026069621224	0	0	0	0	0.0275330396475771	0.0195673442765518	0.0122148593764314	0.01650961367504
"Otu080"	"Otu080"	12	"Bacteria"	"Firmicutes"	"Bacilli"	"Bacillales"	"Bacillales_Incertae_Sedis_XI"	"Gemella"	0.0382262996941896	0.00862887220640262	0.0153350713080816	0	0.048828125	0	0	0.0137665198237885	0.0130448961843679	0.0183222890646471	0.0152396433923446
"Otu081"	"Otu081"	12	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Lactococcus"	0	0.0302010527224092	0	0.0220118864186661	0	0	0.0535403560433677	0	0.0173931949124905	0.0122148593764314	0.0152396433923446
"Otu082"	"Otu082"	12	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Streptococcaceae"	"Streptococcus"	0.095565749235474	0	0	0	0	0	0	0.0481828193832599	0.0108707468203066	0.021376003908755	0.0152396433923446
"Otu083"	"Otu083"	12	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0.0220118864186661	0	0	0.0133850890108419	0.0688325991189427	0.00217414936406131	0.0335908632851864	0.0152396433923446
"Otu084"	"Otu084"	12	"Bacteria"	"Proteobacteria"	"Alphaproteobacteria"	"Rhizobiales"	"Phyllobacteriaceae"	"Mesorhizobium"	0.0191131498470948	0	0	0	0.048828125	0	0	0.0481828193832599	0.00217414936406131	0.0335908632851864	0.0152396433923446
"Otu085"	"Otu085"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Clostridium_IV"	0	0.00431443610320131	0	0.0440237728373322	0	0	0	0	0.00652244809218393	0	0.00380991084808616
"Otu086"	"Otu086"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0	0	0	0.147235979119261	0	0	0.0335908632851864	0.0139696731096492
"Otu087"	"Otu087"	11	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0	0	0.038337678270204	0	0	0.0391236306729265	0.0669254450542096	0	0.0108707468203066	0.0183222890646471	0.0139696731096492
"Otu088"	"Otu088"	10	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Turicibacter"	0.0382262996941896	0	0	0.0440237728373322	0	0	0.0535403560433677	0.0137665198237885	0.00869659745624525	0.0183222890646471	0.0126997028269538
"Otu089"	"Otu089"	10	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnoanaerobaculum"	0	0	0	0	0	0.195618153364632	0	0.0344162995594714	0	0.0305371484410786	0.0126997028269538
"Otu090"	"Otu090"	10	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Actinomycetales"	"Micrococcaceae"	"Micrococcaceae_unclassified"	0	0	0	0	0.048828125	0	0	0.0412995594713656	0	0.0305371484410786	0.0126997028269538
"Otu091"	"Otu091"	10	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0	0.133850890108419	0	0	0.0305371484410786	0.0126997028269538
"Otu092"	"Otu092"	9	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Desulfovibrio"	0	0	0	0.0220118864186661	0	0	0.0669254450542096	0.0206497797356828	0.00217414936406131	0.0244297187528629	0.0114297325442585
