"OTU"	"Size"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"CONTROL5"	"CONTROL6"	"CONTROL7"	"CONTROL8"	"CONTROL9"	"GOS5"	"GOS6"	"GOS7"	"GOS8"	"CONTROL"	"GOS"	"TOTAL"
"Otu164"	"Otu164"	46	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0044243872223697	0.0750375187593797	0.0178062678062678	0.281860277833702	0.112406913025151	0	0.00813537260006508	0	0	0.0764253324501962	0.00158005340580512	0.0376524515020054
"Otu165"	"Otu165"	45	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Prevotellaceae"	"Prevotella"	0	0	0	0	0	0.360638845955693	0.244061178001952	0	0	0	0.0695223498554251	0.0360153883932226
"Otu166"	"Otu166"	45	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.0712250712250712	0.221461646869338	0.168610369537727	0	0.0244061178001952	0	0	0.0713303102868497	0.00474016021741535	0.036833919947614
"Otu167"	"Otu167"	44	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0125062531265633	0	0.291926716327763	0.0140508641281439	0	0.0569476082004556	0	0.0239005736137667	0.0526485623545796	0.0205406942754665	0.0360153883932226
"Otu168"	"Otu168"	44	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Enterococcaceae"	"Enterococcus"	0.0398194850013273	0	0.0178062678062678	0.0100664384940608	0.0140508641281439	0	0.00813537260006508	0.0363454636318205	0.075685149776928	0.0220784293745011	0.0442414953625433	0.0335597937300483
"Otu169"	"Otu169"	42	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0	0	0.927357032457496	0.0488122356003905	0	0	0	0.0663622430438149	0.0343783252844397
"Otu170"	"Otu170"	42	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0.0044243872223697	0	0	0.0402657539762432	0	0	0	0	0.147386870618228	0.00849170360557735	0.0584619760147893	0.0343783252844397
"Otu171"	"Otu171"	42	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.150075037518759	0.124643874643875	0.0402657539762432	0.154559505409583	0	0	0	0.00398342893562779	0.0696319695657343	0.00158005340580512	0.0343783252844397
"Otu172"	"Otu172"	42	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Eubacteriaceae"	"Eubacterium"	0.0132731616671091	0.0125062531265633	0.0356125356125356	0.322126031809946	0.0281017282562878	0	0	0	0	0.0713303102868497	0	0.0343783252844397
"Otu173"	"Otu173"	40	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Dorea"	0	0	0	0.211395208375277	0.266966418434734	0	0	0	0	0.0679336288446188	0	0.0327412621756569
"Otu174"	"Otu174"	39	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidales_unclassified"	"Bacteroidales_unclassified"	0	0.0250125062531266	0.178062678062678	0.161063015904973	0	0	0	0.00454318295397756	0	0.0645369474023879	0.00158005340580512	0.0319227306212655
"Otu175"	"Otu175"	39	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.106837606837607	0	0.0843051847688633	0.231839258114374	0.0732183534005857	0.00454318295397756	0.00796685787125558	0.0305701329800785	0.0331811215219074	0.0319227306212655
"Otu176"	"Otu176"	38	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0530926466684364	0	0.0178062678062678	0	0	0.0257599175682638	0.0244061178001952	0.0681477443096633	0.0199171446781389	0.0237767700956166	0.0379212817393228	0.031104199066874
"Otu178"	"Otu178"	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0088487744447394	0	0	0.0301993154821824	0.0702543206407194	0	0.00813537260006508	0.040888646585798	0.0677182919056724	0.0169834072111547	0.0426614419567381	0.0302856675124826
"Otu179"	"Otu179"	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0088487744447394	0.0125062531265633	0	0	0	0	0	0.131752305665349	0.0199171446781389	0.00509502216334641	0.053721815797374	0.0302856675124826
"Otu180"	"Otu180"	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0.0088487744447394	0.0500250125062531	0.0089031339031339	0.140930138916851	0.0562034565125755	0	0.0732183534005857	0	0.0119502868068834	0.0424585180278867	0.0189606408696614	0.0302856675124826
"Otu181"	"Otu181"	37	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0044243872223697	0	0	0.12079726192873	0.154559505409583	0.0515198351365276	0	0.00454318295397756	0.0398342893562779	0.0407601773067713	0.0205406942754665	0.0302856675124826
"Otu182"	"Otu182"	36	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Pasteurellales"	"Pasteurellaceae"	"Pasteurellaceae_unclassified"	0.0575170338908061	0.0375187593796898	0.0267094017094017	0.0100664384940608	0	0	0.00813537260006508	0.0272590977238653	0.0318674314850223	0.0339668144223094	0.0237008010870767	0.0286486044036998
"Otu184"	"Otu184"	35	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Peptoniphilaceae"	"Peptoniphilus"	0	0	0	0.0805315079524864	0	0	0	0	0.103569152326322	0.0135867257689238	0.041081388550933	0.0278300728493083
"Otu185"	"Otu185"	35	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Parabacteroides"	0	0.11255627813907	0.0534188034188034	0.0805315079524864	0	0	0.00813537260006508	0.0318022806778429	0.0159337157425112	0.0390618365856558	0.0189606408696614	0.0286486044036998
"Otu186"	"Otu186"	34	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Anaerobiospirillum"	0	0	0.151353276353276	0	0	0	0	0.0772341102176185	0	0.028871792258963	0.026860907898687	0.0278300728493083
"Otu187"	"Otu187"	32	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.162581290645323	0.0623219373219373	0.0301993154821824	0.0421525923844316	0	0.0162707452001302	0.0181727318159102	0	0.0441568587490022	0.0094803204348307	0.0261930097405255
"Otu188"	"Otu188"	32	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Sutterellaceae"	"Sutterella"	0	0.0250125062531266	0	0.0100664384940608	0	0	0	0.0136295488619327	0.103569152326322	0.00509502216334641	0.0458215487683484	0.0261930097405255
"Otu189"	"Otu189"	31	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Leuconostocaceae"	"Weissella"	0.0973365188921334	0	0.0356125356125356	0.0402657539762432	0	0	0	0	0.00398342893562779	0.0509502216334641	0.00158005340580512	0.0253744781861341
"Otu190"	"Otu190"	30	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Enterobacteriales"	"Enterobacteriaceae"	"Enterobacteriaceae_unclassified"	0	0	0	0	0	0.0257599175682638	0.0162707452001302	0	0.0318674314850223	0	0.0173805874638563	0.00900384709830564
"Otu191"	"Otu191"	29	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0132731616671091	0.0250125062531266	0	0	0.323169874947309	0	0	0	0.00398342893562779	0.0475535401912332	0.00158005340580512	0.0237374150773512
"Otu192"	"Otu192"	28	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0.0178062678062678	0	0.0140508641281439	0.0257599175682638	0.105759843800846	0	0.0438177182919057	0.00509502216334641	0.0395013351451279	0.0229188835229598
"Otu193"	"Otu193"	28	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0.281860277833702	0	0	0	0	0	0.0475535401912332	0	0.0229188835229598
"Otu194"	"Otu194"	28	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0	0	0.0905979464465472	0.18266123366587	0	0	0	0.0239005736137667	0.0373634958645403	0.0094803204348307	0.0229188835229598
"Otu195"	"Otu195"	27	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Kingella"	0.0752145827802849	0.0125062531265633	0.0445156695156695	0	0	0	0	0	0.0159337157425112	0.0390618365856558	0.00632021362322046	0.0221003519685684
"Otu196"	"Otu196"	27	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0.0089031339031339	0.0100664384940608	0.0702543206407194	0.128799587841319	0.0732183534005857	0.00908636590795511	0.0159337157425112	0.0118883850478083	0.0316010681161023	0.0221003519685684
"Otu197"	"Otu197"	27	"Bacteria"	"Bacteroidetes"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	"Bacteroidetes_unclassified"	0.0044243872223697	0	0	0.0201328769881216	0.0140508641281439	0.0515198351365276	0.154572079401237	0	0.00796685787125558	0.00679336288446188	0.0363412283335177	0.0221003519685684
"Otu198"	"Otu198"	26	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0	0	0	0.0100664384940608	0.0140508641281439	0	0.122030589000976	0	0.0358508604206501	0.00339668144223094	0.0379212817393228	0.021281820414177
"Otu199"	"Otu199"	26	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0445156695156695	0.0704650694584256	0.0562034565125755	0	0.00813537260006508	0	0.0358508604206501	0.0271734515378475	0.0158005340580512	0.021281820414177
"Otu200"	"Otu200"	26	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Slackia"	0.0132731616671091	0.0500250125062531	0.0356125356125356	0.0402657539762432	0.0140508641281439	0	0.00813537260006508	0.0272590977238653	0.0119502868068834	0.0271734515378475	0.0158005340580512	0.021281820414177
"Otu201"	"Otu201"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0	0.257599175682638	0.122030589000976	0	0	0	0.0395013351451279	0.0204632888597855
"Otu202"	"Otu202"	25	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0	0.225112556278139	0.0267094017094017	0.0301993154821824	0.0140508641281439	0	0	0	0	0.0424585180278867	0	0.0204632888597855
"Otu203"	"Otu203"	24	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0625312656328164	0	0.0301993154821824	0	0.0515198351365276	0.0162707452001302	0.0136295488619327	0.0358508604206501	0.0135867257689238	0.0252808544928819	0.0196447573053941
"Otu204"	"Otu204"	24	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0250125062531266	0.0089031339031339	0	0.0140508641281439	0.0257599175682638	0.138301334201106	0.00454318295397756	0.00398342893562779	0.00679336288446188	0.0316010681161023	0.0196447573053941
"Otu205"	"Otu205"	23	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0.0088487744447394	0	0	0.110730823434669	0	0	0.0813537260006508	0	0	0.0220784293745011	0.0158005340580512	0.0188262257510027
"Otu206"	"Otu206"	23	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0125062531265633	0	0	0	0.0515198351365276	0	0	0.0796685787125558	0.00169834072111547	0.0347611749277126	0.0188262257510027
"Otu207"	"Otu207"	23	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0750375187593797	0.0178062678062678	0.0100664384940608	0.112406913025151	0	0.00813537260006508	0	0.0199171446781389	0.028871792258963	0.0094803204348307	0.0188262257510027
"Otu208"	"Otu208"	22	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0089031339031339	0.171129454399034	0	0	0.0244061178001952	0	0.00398342893562779	0.0305701329800785	0.00632021362322046	0.0180076941966113
"Otu209"	"Otu209"	21	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.11255627813907	0	0.100664384940608	0.0140508641281439	0	0	0	0.00398342893562779	0.0339668144223094	0.00158005340580512	0.0171891626422199
"Otu210"	"Otu210"	21	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.0125062531265633	0.0178062678062678	0.0201328769881216	0.0140508641281439	0	0.105759843800846	0	0.00796685787125558	0.0101900443266928	0.0237008010870767	0.0171891626422199
"Otu211"	"Otu211"	21	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0.0125062531265633	0.0089031339031339	0.13086370042279	0.0281017282562878	0	0.00813537260006508	0	0.0119502868068834	0.028871792258963	0.00632021362322046	0.0171891626422199
"Otu212"	"Otu212"	20	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0088487744447394	0	0	0	0.0421525923844316	0.283359093250902	0.0244061178001952	0.00454318295397756	0	0.00849170360557735	0.0237008010870767	0.0163706310878284
"Otu213"	"Otu213"	20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.0089031339031339	0.0402657539762432	0.0421525923844316	0.0257599175682638	0.0813537260006508	0	0.00398342893562779	0.0135867257689238	0.0189606408696614	0.0163706310878284
"Otu214"	"Otu214"	20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0125062531265633	0.0178062678062678	0.0100664384940608	0	0.0515198351365276	0.0894890986007159	0.0136295488619327	0	0.00679336288446188	0.0252808544928819	0.0163706310878284
"Otu215"	"Otu215"	20	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0.0301993154821824	0.0562034565125755	0	0.0162707452001302	0.0136295488619327	0.0318674314850223	0.0118883850478083	0.0205406942754665	0.0163706310878284
"Otu216"	"Otu216"	20	"Bacteria"	"Proteobacteria"	"Deltaproteobacteria"	"Desulfovibrionales"	"Desulfovibrionaceae"	"Bilophila"	0	0	0	0.171129454399034	0	0	0.0244061178001952	0	0	0.028871792258963	0.00474016021741535	0.0163706310878284
"Otu217"	"Otu217"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0	0.0201328769881216	0.0702543206407194	0.154559505409583	0.0488122356003905	0	0	0.0118883850478083	0.0189606408696614	0.015552099533437
"Otu218"	"Otu218"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridia_unclassified"	"Clostridia_unclassified"	"Clostridia_unclassified"	0	0	0	0.140930138916851	0	0.0257599175682638	0.0325414904002603	0	0	0.0237767700956166	0.00790026702902558	0.015552099533437
"Otu219"	"Otu219"	19	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0	0	0.154559505409583	0.0515198351365276	0.0406768630003254	0.00454318295397756	0	0.0186817479322702	0.0126404272464409	0.015552099533437
"Otu220"	"Otu220"	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0044243872223697	0	0.0089031339031339	0.13086370042279	0.0421525923844316	0	0	0	0	0.0305701329800785	0	0.0147335679790456
"Otu221"	"Otu221"	18	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0.0250125062531266	0.0089031339031339	0.0100664384940608	0.0140508641281439	0.0772797527047913	0.0162707452001302	0.00908636590795511	0.0239005736137667	0.00849170360557735	0.0205406942754665	0.0147335679790456
"Otu222"	"Otu222"	18	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Neisseriales"	"Neisseriaceae"	"Neisseria"	0.0619414211131758	0	0.0089031339031339	0	0	0	0	0	0.0119502868068834	0.0254751108167321	0.00474016021741535	0.0147335679790456
"Otu223"	"Otu223"	17	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0.0088487744447394	0	0	0.0301993154821824	0.0421525923844316	0.0515198351365276	0.0325414904002603	0.0136295488619327	0	0.0135867257689238	0.014220480652246	0.0139150364246542
"Otu224"	"Otu224"	17	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0267094017094017	0	0.0562034565125755	0.0257599175682638	0.0488122356003905	0	0.0119502868068834	0.0118883850478083	0.0158005340580512	0.0139150364246542
"Otu225"	"Otu225"	17	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0.087543771885943	0.0178062678062678	0	0.0562034565125755	0	0.0325414904002603	0	0	0.0220784293745011	0.00632021362322046	0.0139150364246542
"Otu226"	"Otu226"	17	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Coriobacteriaceae_unclassified"	0	0	0	0	0	0.0257599175682638	0.0569476082004556	0.0136295488619327	0.0239005736137667	0	0.026860907898687	0.0139150364246542
"Otu227"	"Otu227"	16	"Bacteria"	"Firmicutes"	"Erysipelotrichia"	"Erysipelotrichales"	"Erysipelotrichaceae"	"Clostridium_XVIII"	0.0132731616671091	0.0375187593796898	0.0267094017094017	0	0	0	0	0.0318022806778429	0	0.0152850664900392	0.0110603738406358	0.0130965048702627
"Otu228"	"Otu228"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0088487744447394	0.0375187593796898	0	0	0.0140508641281439	0.0772797527047913	0.0162707452001302	0	0.0199171446781389	0.0101900443266928	0.0158005340580512	0.0130965048702627
"Otu229"	"Otu229"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0125062531265633	0.0089031339031339	0.050332192470304	0.0421525923844316	0	0.00813537260006508	0	0.0159337157425112	0.0169834072111547	0.00790026702902558	0.0122779733158713
"Otu230"	"Otu230"	16	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0	0	0	0	0.130165961601041	0	0	0	0.0252808544928819	0.0130965048702627
"Otu231"	"Otu231"	16	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0	0	0.0267094017094017	0	0.0983560488970072	0	0.0162707452001302	0.00908636590795511	0.00796685787125558	0.0169834072111547	0.0094803204348307	0.0130965048702627
"Otu232"	"Otu232"	15	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0	0	0.0178062678062678	0.100664384940608	0	0	0	0	0.0119502868068834	0.0203800886533856	0.00474016021741535	0.0122779733158713
"Otu233"	"Otu233"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Sporobacter"	0.0044243872223697	0	0	0.0100664384940608	0	0	0.105759843800846	0	0	0.00339668144223094	0.0205406942754665	0.0122779733158713
"Otu234"	"Otu234"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Ruminococcaceae_unclassified"	0	0	0.0089031339031339	0.0402657539762432	0.0140508641281439	0.0515198351365276	0.0244061178001952	0	0.0159337157425112	0.0101900443266928	0.014220480652246	0.0122779733158713
"Otu235"	"Otu235"	15	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0.100050025012506	0	0.0301993154821824	0.0140508641281439	0	0	0	0.0119502868068834	0.0203800886533856	0.00474016021741535	0.0122779733158713
"Otu236"	"Otu236"	14	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.0265463233342182	0	0	0	0.0983560488970072	0	0.00813537260006508	0	0	0.0220784293745011	0.00158005340580512	0.0114594417614799
"Otu237"	"Otu237"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Clostridium_XlVa"	0.0044243872223697	0.11255627813907	0	0	0.0281017282562878	0	0.0162707452001302	0	0	0.0203800886533856	0.00316010681161023	0.0114594417614799
"Otu238"	"Otu238"	14	"Bacteria"	"Firmicutes"	"Bacilli"	"Lactobacillales"	"Lactobacillaceae"	"Lactobacillus"	0	0	0	0	0.0281017282562878	0	0	0	0.0478011472275335	0.00339668144223094	0.0189606408696614	0.0114594417614799
"Otu239"	"Otu239"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Lachnospiraceae_unclassified"	0.0088487744447394	0.137568784392196	0	0	0.0140508641281439	0	0	0	0	0.0237767700956166	0	0.0114594417614799
"Otu240"	"Otu240"	14	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0	0	0	0.0301993154821824	0.0281017282562878	0	0	0	0.0358508604206501	0.00849170360557735	0.014220480652246	0.0114594417614799
"Otu241"	"Otu241"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0.0125062531265633	0	0.100664384940608	0.0421525923844316	0	0	0	0	0.0237767700956166	0	0.0114594417614799
"Otu242"	"Otu242"	14	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Lachnospiraceae"	"Blautia"	0.0044243872223697	0	0.0178062678062678	0.0301993154821824	0	0	0.0162707452001302	0	0.0239005736137667	0.0101900443266928	0.0126404272464409	0.0114594417614799
"Otu243"	"Otu243"	13	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0	0	0	0.12079726192873	0	0	0	0	0.00398342893562779	0.0203800886533856	0.00158005340580512	0.0106409102070885
"Otu244"	"Otu244"	13	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Butyricicoccus"	0	0.0500250125062531	0.0089031339031339	0.0704650694584256	0	0	0.00813537260006508	0	0	0.0203800886533856	0.00158005340580512	0.0106409102070885
"Otu245"	"Otu245"	13	"Bacteria"	"Firmicutes"	"Negativicutes"	"Selenomonadales"	"Veillonellaceae"	"Megamonas"	0	0	0	0.0704650694584256	0.0140508641281439	0	0.0162707452001302	0.00454318295397756	0.00796685787125558	0.0135867257689238	0.00790026702902558	0.0106409102070885
"Otu246"	"Otu246"	13	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Clostridiales_unclassified"	"Clostridiales_unclassified"	0	0	0.0178062678062678	0.0402657539762432	0.0983560488970072	0	0	0	0	0.0220784293745011	0	0.0106409102070885
"Otu247"	"Otu247"	13	"Bacteria"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	"Bacteria_unclassified"	0.0044243872223697	0	0	0	0	0	0.0406768630003254	0	0.0278840025493945	0.00169834072111547	0.0189606408696614	0.0106409102070885
"Otu248"	"Otu248"	13	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Bacteroidaceae"	"Bacteroides"	0	0.0375187593796898	0	0.0100664384940608	0	0	0	0.040888646585798	0	0.00679336288446188	0.014220480652246	0.0106409102070885
"Otu249"	"Otu249"	13	"Bacteria"	"Proteobacteria"	"Betaproteobacteria"	"Burkholderiales"	"Burkholderiales_unclassified"	"Burkholderiales_unclassified"	0	0.0125062531265633	0.0534188034188034	0	0.0421525923844316	0	0.00813537260006508	0.00454318295397756	0.00398342893562779	0.0169834072111547	0.00474016021741535	0.0106409102070885
"Otu250"	"Otu250"	13	"Bacteria"	"Firmicutes"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	"Firmicutes_unclassified"	0.0088487744447394	0	0	0.110730823434669	0	0	0	0	0	0.0220784293745011	0	0.0106409102070885
"Otu251"	"Otu251"	13	"Bacteria"	"Proteobacteria"	"Gammaproteobacteria"	"Aeromonadales"	"Succinivibrionaceae"	"Succinivibrio"	0.0088487744447394	0	0.0445156695156695	0	0.0843051847688633	0	0	0	0	0.0220784293745011	0	0.0106409102070885
"Otu252"	"Otu252"	13	"Bacteria"	"Bacteroidetes"	"Bacteroidia"	"Bacteroidales"	"Porphyromonadaceae"	"Porphyromonadaceae_unclassified"	0	0	0	0	0	0.128799587841319	0.0650829808005207	0	0	0	0.0205406942754665	0.0106409102070885
"Otu253"	"Otu253"	13	"Bacteria"	"Actinobacteria"	"Actinobacteria"	"Coriobacteriales"	"Coriobacteriaceae"	"Collinsella"	0.0398194850013273	0.0125062531265633	0.0089031339031339	0	0.0140508641281439	0	0	0.00454318295397756	0	0.0203800886533856	0.00158005340580512	0.0106409102070885
"Otu254"	"Otu254"	12	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0	0	0.0805315079524864	0.0421525923844316	0	0	0	0.00398342893562779	0.0186817479322702	0.00158005340580512	0.00982237865269706
"Otu255"	"Otu255"	12	"Bacteria"	"Proteobacteria"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	"Proteobacteria_unclassified"	0	0	0	0.0201328769881216	0.0281017282562878	0	0.0488122356003905	0	0.00796685787125558	0.00679336288446188	0.0126404272464409	0.00982237865269706
"Otu257"	"Otu257"	12	"Bacteria"	"Firmicutes"	"Clostridia"	"Clostridiales"	"Ruminococcaceae"	"Oscillibacter"	0	0	0	0.110730823434669	0	0	0.00813537260006508	0	0	0.0186817479322702	0.00158005340580512	0.00982237865269706
